Origin,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
SLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,134.0,208.0,285.0,364.0,438.0,518.0,594.0,670.0,739.0,807.0,880.0,954.0,1027.0,1099.0,1180.0,1258.0,1334.0,1414.0,1485.0,1562.0
SMF,3163.0,6054.0,9261.0,12605.0,16213.0,19719.0,23308.0,26903.0,30403.0,34001.0,37210.0,40386.0,43501.0,46468.0,49772.0,53028.0,56540.0,60107.0,63685.0,67362.0,70735.0,74301.0,77788.0,81231.0,84513.0,87496.0,91102.0,94615.0,98343.0,102164.0,106116.0,110203.0,114076.0,118105.0,121940.0,125847.0,129445.0,132638.0,136366.0,140071.0,144110.0,148142.0,152303.0,156452.0,160356.0,164527.0,168566.0,172554.0,176481.0,179981.0,183890.0,187918.0,192111.0,196334.0,200821.0,205416.0,209857.0,214456.0,218789.0,223238.0
SMX,59.0,114.0,176.0,236.0,299.0,357.0,419.0,479.0,539.0,600.0,658.0,713.0,770.0,823.0,882.0,941.0,1003.0,1062.0,1124.0,1186.0,1243.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,1267.0,1279.0,1292.0,1305.0,1318.0,1331.0,1344.0,1358.0,1371.0,1388.0,1405.0,1423.0,1440.0,1454.0,1468.0,1480.0,1495.0,1512.0,1530.0,1547.0,1565.0,1582.0,1600.0,1616.0
SNA,3150.0,6033.0,9367.0,12637.0,15948.0,19253.0,22815.0,26394.0,29781.0,33305.0,36726.0,40232.0,43649.0,46901.0,50435.0,53880.0,57492.0,61050.0,64609.0,68339.0,71829.0,75400.0,78840.0,82304.0,85601.0,88438.0,91803.0,95111.0,98658.0,102166.0,105737.0,109363.0,112869.0,116567.0,120027.0,123545.0,126849.0,129802.0,133223.0,136625.0,140155.0,143683.0,147318.0,150996.0,154415.0,158018.0,161373.0,164746.0,168124.0,171144.0,174564.0,177930.0,181427.0,184750.0,188175.0,191621.0,194887.0,198275.0,201471.0,204822.0
SPI,122.0,234.0,376.0,513.0,657.0,799.0,950.0,1099.0,1243.0,1391.0,1522.0,1665.0,1805.0,1934.0,2081.0,2225.0,2374.0,2522.0,2666.0,2813.0,2957.0,3105.0,3240.0,3352.0,3489.0,3615.0,3710.0,3793.0,3882.0,3964.0,4046.0,4132.0,4216.0,4305.0,4391.0,4476.0,4618.0,4747.0,4908.0,5053.0,5203.0,5350.0,5497.0,5637.0,5781.0,5935.0,6079.0,6230.0,6343.0,6452.0,6606.0,6749.0,6901.0,7049.0,7179.0,7327.0,7464.0,7623.0,7787.0,7962.0
SPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,61.0,101.0,138.0,173.0,212.0,251.0,292.0,327.0,366.0,404.0,444.0,482.0,522.0,562.0,600.0,640.0,678.0,722.0
SPS,98.0,186.0,302.0,416.0,527.0,641.0,761.0,882.0,994.0,1111.0,1201.0,1287.0,1287.0,1287.0,1372.0,1434.0,1526.0,1609.0,1697.0,1782.0,1864.0,1956.0,2037.0,2104.0,2189.0,2270.0,2362.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2458.0,2529.0,2619.0,2707.0,2791.0,2879.0,2965.0,3056.0,3133.0,3221.0,3306.0,3390.0,3472.0,3551.0,3640.0,3740.0,3845.0,3952.0,4064.0,4176.0,4283.0,4387.0,4490.0,4591.0
SRQ,306.0,622.0,1076.0,1433.0,1712.0,1999.0,2238.0,2461.0,2670.0,2974.0,3267.0,3622.0,3946.0,4281.0,4732.0,5075.0,5321.0,5530.0,5737.0,5939.0,6129.0,6337.0,6564.0,6868.0,7170.0,7466.0,7878.0,8195.0,8467.0,8687.0,8893.0,9103.0,9278.0,9490.0,9695.0,9968.0,10416.0,10886.0,11485.0,12030.0,12570.0,13044.0,13543.0,14033.0,14493.0,15029.0,15552.0,16195.0,16856.0,17490.0,18286.0,19005.0,19651.0,20267.0,20886.0,21480.0,22036.0,22715.0,23522.0,24511.0
STC,54.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,95.0,110.0,137.0,147.0,154.0,163.0,171.0,175.0,180.0,188.0,203.0,221.0,239.0,257.0,283.0,301.0,305.0,314.0,322.0,324.0,324.0,332.0,341.0,351.0
STL,3980.0,7436.0,11766.0,16062.0,20348.0,24680.0,29257.0,33665.0,37806.0,42101.0,46248.0,50476.0,54720.0,58726.0,63333.0,67834.0,72437.0,77080.0,81896.0,86701.0,91255.0,96001.0,100640.0,105360.0,109892.0,114036.0,118952.0,123661.0,128475.0,133357.0,138240.0,143125.0,147695.0,152500.0,157039.0,161605.0,166660.0,171156.0,176734.0,182163.0,187803.0,193415.0,199136.0,204816.0,210163.0,215930.0,221260.0,226659.0,231742.0,236372.0,242067.0,247567.0,253347.0,258975.0,264797.0,270647.0,276250.0,282253.0,287783.0,293366.0
STS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,74.0,105.0,202.0,350.0,499.0,647.0,759.0,902.0,1047.0,1170.0,1276.0,1364.0,1479.0,1610.0,1759.0,1916.0,2080.0,2222.0,2351.0,2427.0,2517.0,2665.0,2811.0,2999.0,3193.0,3395.0,3635.0,3901.0,4171.0,4442.0,4669.0,4885.0,5130.0
STT,464.0,869.0,1330.0,1783.0,2165.0,2538.0,2924.0,3252.0,3435.0,3669.0,3977.0,4405.0,4834.0,5268.0,5790.0,6275.0,6702.0,7125.0,7574.0,7969.0,8218.0,8508.0,8844.0,9320.0,9810.0,10252.0,10752.0,11225.0,11607.0,12009.0,12449.0,12812.0,12858.0,12948.0,13067.0,13197.0,13327.0,13461.0,13641.0,13832.0,14034.0,14270.0,14513.0,14750.0,14943.0,15135.0,15381.0,15686.0,16031.0,16352.0,16739.0,17103.0,17405.0,17746.0,18098.0,18410.0,18579.0,18760.0,19028.0,19382.0
STX,91.0,171.0,263.0,350.0,438.0,534.0,635.0,717.0,776.0,844.0,914.0,1000.0,1098.0,1192.0,1297.0,1400.0,1500.0,1597.0,1700.0,1788.0,1848.0,1912.0,1998.0,2102.0,2212.0,2310.0,2420.0,2518.0,2618.0,2718.0,2824.0,2917.0,2941.0,2988.0,3048.0,3140.0,3256.0,3358.0,3469.0,3568.0,3669.0,3769.0,3868.0,3957.0,4017.0,4079.0,4157.0,4258.0,4346.0,4418.0,4496.0,4565.0,4657.0,4744.0,4832.0,4908.0,4954.0,5000.0,5057.0,5145.0
SUN,86.0,166.0,278.0,329.0,346.0,422.0,553.0,677.0,758.0,818.0,863.0,927.0,1001.0,1099.0,1216.0,1278.0,1334.0,1432.0,1595.0,1753.0,1860.0,1916.0,1974.0,2053.0,2135.0,2218.0,2359.0,2419.0,2481.0,2581.0,2747.0,2911.0,3015.0,3085.0,3135.0,3233.0,3337.0,3430.0,3530.0,3588.0,3650.0,3731.0,3883.0,4035.0,4122.0,4211.0,4291.0,4386.0,4533.0,4602.0,4779.0,4837.0,4899.0,5013.0,5197.0,5382.0,5476.0,5564.0,5641.0,5733.0
SUX,52.0,96.0,154.0,208.0,263.0,316.0,374.0,428.0,484.0,541.0,591.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,673.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,760.0,844.0,933.0,1019.0,1107.0,1186.0,1274.0,1360.0,1467.0,1584.0,1695.0,1816.0,1916.0,2006.0,2113.0,2214.0,2332.0,2438.0,2551.0,2644.0,2749.0,2864.0,2979.0,3102.0
SWF,56.0,121.0,182.0,244.0,311.0,371.0,433.0,494.0,553.0,613.0,673.0,738.0,803.0,859.0,919.0,978.0,1038.0,1097.0,1158.0,1219.0,1279.0,1337.0,1394.0,1454.0,1513.0,1593.0,1708.0,1822.0,1941.0,2053.0,2168.0,2285.0,2388.0,2507.0,2621.0,2738.0,2874.0,3002.0,3141.0,3285.0,3438.0,3580.0,3725.0,3887.0,4034.0,4195.0,4341.0,4481.0,4597.0,4701.0,4846.0,4993.0,5151.0,5305.0,5471.0,5641.0,5769.0,5918.0,6060.0,6206.0
SWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,107.0,162.0,220.0,280.0,349.0,417.0,493.0,561.0,635.0,709.0,777.0,837.0,884.0,945.0,1004.0,1085.0,1165.0,1249.0,1331.0,1409.0,1483.0,1550.0,1618.0
SYR,442.0,829.0,1307.0,1716.0,2187.0,2656.0,3183.0,3745.0,4270.0,4903.0,5481.0,6080.0,6516.0,6898.0,7480.0,7940.0,8457.0,8887.0,9425.0,9948.0,10441.0,10913.0,11377.0,11820.0,12258.0,12651.0,13183.0,13651.0,14201.0,14651.0,15106.0,15611.0,16149.0,16837.0,17422.0,17968.0,18994.0,19928.0,20966.0,22107.0,23255.0,24374.0,25578.0,26743.0,27855.0,29101.0,30208.0,31320.0,32361.0,33359.0,34533.0,35776.0,36965.0,38092.0,39241.0,40417.0,41546.0,42716.0,43944.0,45053.0
TLH,326.0,608.0,960.0,1243.0,1519.0,1794.0,2078.0,2369.0,2626.0,2904.0,3158.0,3419.0,3626.0,3852.0,4108.0,4363.0,4567.0,4819.0,5014.0,5207.0,5398.0,5600.0,5790.0,5959.0,6118.0,6280.0,6466.0,6628.0,6807.0,6996.0,7184.0,7372.0,7530.0,7703.0,7870.0,8001.0,8438.0,8872.0,9402.0,9916.0,10446.0,10934.0,11439.0,11968.0,12489.0,12982.0,13474.0,13972.0,14454.0,14901.0,15439.0,15939.0,16516.0,17058.0,17625.0,18199.0,18729.0,19273.0,19825.0,20415.0
TOL,73.0,140.0,223.0,307.0,394.0,479.0,566.0,653.0,737.0,825.0,903.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,1005.0,1031.0,1054.0,1077.0,1103.0,1127.0,1154.0,1179.0,1205.0,1375.0,1537.0,1735.0,1919.0,2091.0,2246.0,2418.0,2578.0,2705.0,2875.0,3041.0,3213.0,3363.0,3510.0,3697.0,3883.0,4060.0,4238.0,4417.0,4586.0,4733.0,4909.0,5072.0,5236.0
TPA,5855.0,11133.0,17881.0,24007.0,29883.0,35516.0,41322.0,46691.0,51433.0,56558.0,62194.0,68202.0,74043.0,79672.0,86453.0,92467.0,98140.0,103624.0,109163.0,114335.0,118943.0,123882.0,129377.0,135369.0,141197.0,146563.0,153218.0,159554.0,165402.0,171151.0,176984.0,182453.0,186588.0,191886.0,197651.0,204036.0,210427.0,216379.0,223521.0,229892.0,236080.0,242011.0,248085.0,253749.0,258983.0,264690.0,270884.0,277558.0,284055.0,289950.0,297357.0,304100.0,310320.0,316286.0,322420.0,328147.0,333329.0,339216.0,345698.0,352899.0
TRI,163.0,305.0,477.0,641.0,834.0,1027.0,1222.0,1419.0,1580.0,1739.0,1889.0,2065.0,2225.0,2377.0,2545.0,2710.0,2886.0,3086.0,3275.0,3460.0,3648.0,3833.0,4022.0,4207.0,4366.0,4515.0,4702.0,4878.0,4967.0,5114.0,5296.0,5441.0,5550.0,5654.0,5757.0,5840.0,6028.0,6293.0,6593.0,6910.0,7243.0,7545.0,7867.0,8151.0,8326.0,8512.0,8687.0,8860.0,9034.0,9192.0,9375.0,9552.0,9874.0,10205.0,10517.0,10816.0,11047.0,11300.0,11529.0,11786.0
TTN,227.0,420.0,648.0,877.0,1156.0,1421.0,1695.0,1972.0,2238.0,2515.0,2779.0,3048.0,3209.0,3353.0,3503.0,3669.0,3851.0,4031.0,4215.0,4401.0,4577.0,4759.0,4938.0,5122.0,5301.0,5461.0,5639.0,5816.0,6001.0,6180.0,6365.0,6549.0,6721.0,6891.0,7061.0,7230.0,7391.0,7539.0,7695.0,7919.0,8156.0,8391.0,8629.0,8865.0,9090.0,9327.0,9537.0,9739.0,9941.0,10121.0,10325.0,10533.0,10799.0,11061.0,11324.0,11591.0,11854.0,12124.0,12397.0,12670.0
TUL,1271.0,2421.0,3847.0,5050.0,6257.0,7528.0,8796.0,10070.0,11377.0,12686.0,13869.0,15010.0,16200.0,17333.0,18539.0,19695.0,20825.0,21888.0,23003.0,24174.0,25328.0,26476.0,27624.0,28794.0,29932.0,30973.0,32113.0,33267.0,34494.0,35651.0,36841.0,37913.0,38984.0,40192.0,41367.0,42515.0,43849.0,45053.0,46455.0,47833.0,49253.0,50744.0,52240.0,53760.0,55129.0,56533.0,57883.0,59207.0,60587.0,61873.0,63232.0,64597.0,66068.0,67540.0,69044.0,70509.0,71886.0,73310.0,74632.0,75952.0
TUS,1438.0,2771.0,4380.0,5892.0,7346.0,8577.0,9814.0,11073.0,12235.0,13534.0,14880.0,16221.0,17626.0,18935.0,20405.0,21701.0,22969.0,24223.0,25518.0,26788.0,27957.0,29327.0,30743.0,32114.0,33533.0,34868.0,36434.0,37829.0,39147.0,40306.0,41418.0,42529.0,43654.0,44920.0,46150.0,47394.0,48913.0,50326.0,52052.0,53658.0,55244.0,56622.0,57999.0,59390.0,60721.0,62201.0,63774.0,65435.0,67185.0,68768.0,70600.0,72277.0,73866.0,75262.0,76662.0,78109.0,79447.0,80984.0,82665.0,84428.0
TVC,184.0,359.0,598.0,833.0,1024.0,1316.0,1686.0,2060.0,2284.0,2492.0,2681.0,2868.0,2962.0,3099.0,3226.0,3353.0,3491.0,3733.0,4142.0,4483.0,4664.0,4808.0,4914.0,5036.0,5234.0,5423.0,5638.0,5832.0,6062.0,6378.0,6882.0,7332.0,7541.0,7780.0,7960.0,8114.0,8375.0,8572.0,8819.0,9026.0,9266.0,9642.0,10230.0,10770.0,11180.0,11495.0,11749.0,11942.0,12148.0,12322.0,12451.0,12619.0,12936.0,13434.0,14084.0,14771.0,15204.0,15533.0,15834.0,16128.0
TWF,56.0,109.0,167.0,223.0,311.0,397.0,486.0,570.0,653.0,740.0,822.0,892.0,1013.0,1099.0,1207.0,1292.0,1378.0,1463.0,1548.0,1606.0,1689.0,1777.0,1859.0,1977.0,2100.0,2221.0,2328.0,2412.0,2497.0,2583.0,2668.0,2757.0,2839.0,2927.0,3015.0,3100.0,3209.0,3307.0,3444.0,3566.0,3679.0,3782.0,3877.0,3986.0,4071.0,4160.0,4254.0,4365.0,4491.0,4667.0,4767.0,4856.0,4945.0,5030.0,5119.0,5207.0,5293.0,5382.0,5470.0,5595.0
TXK,83.0,146.0,229.0,314.0,396.0,483.0,575.0,666.0,752.0,834.0,914.0,1000.0,1082.0,1156.0,1232.0,1288.0,1373.0,1450.0,1533.0,1608.0,1665.0,1728.0,1778.0,1833.0,1881.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1905.0,1977.0,2045.0,2130.0,2213.0,2325.0,2437.0,2546.0,2662.0,2765.0,2873.0,2977.0,3084.0,3171.0,3247.0,3335.0,3434.0,3542.0,3646.0,3758.0,3872.0,3981.0,4088.0,4196.0,4283.0
TYR,187.0,345.0,533.0,727.0,933.0,1148.0,1379.0,1601.0,1815.0,2038.0,2236.0,2422.0,2592.0,2758.0,2810.0,2816.0,2817.0,2817.0,2817.0,2817.0,2817.0,2817.0,2817.0,2834.0,2840.0,2853.0,2884.0,2912.0,2942.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,2943.0,3047.0,3138.0,3252.0,3362.0,3476.0,3589.0,3698.0,3817.0,3941.0,4069.0,4196.0,4321.0,4434.0,4534.0,4649.0,4756.0,4869.0,4982.0,5109.0,5240.0,5394.0,5541.0,5680.0,5832.0
TYS,581.0,1057.0,1701.0,2324.0,2981.0,3640.0,4339.0,5012.0,5638.0,6259.0,6831.0,7375.0,7892.0,8381.0,8945.0,9511.0,10092.0,10724.0,11349.0,11980.0,12579.0,13257.0,13852.0,14441.0,14976.0,15452.0,15998.0,16529.0,16999.0,17513.0,18059.0,18590.0,19118.0,19688.0,20323.0,20883.0,22061.0,23107.0,24317.0,25529.0,26876.0,28225.0,29696.0,31126.0,32368.0,33841.0,35170.0,36511.0,37827.0,39099.0,40647.0,42160.0,43673.0,45198.0,46778.0,48332.0,49734.0,51294.0,52764.0,54216.0
UIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,144.0,200.0,278.0,355.0,426.0,496.0,571.0,646.0,719.0,800.0,872.0,937.0,982.0,1018.0,1068.0,1116.0,1163.0,1213.0,1266.0,1318.0,1366.0,1419.0,1467.0,1520.0
USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,126.0,208.0,287.0,368.0,467.0,573.0,666.0,722.0,808.0,895.0,976.0,1048.0,1127.0,1232.0,1328.0,1450.0,1597.0,1747.0,1876.0,1960.0,2076.0,2199.0,2328.0
UST,16.0,27.0,39.0,52.0,65.0,75.0,86.0,98.0,110.0,124.0,141.0,158.0,161.0,161.0,161.0,178.0,208.0,237.0,266.0,296.0,324.0,349.0,349.0,349.0,349.0,349.0,349.0,354.0,372.0,389.0,407.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0
VEL,50.0,98.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,209.0,259.0,312.0,362.0,416.0,465.0,514.0,560.0,602.0,641.0,690.0,743.0,790.0,844.0,895.0,946.0,999.0,1048.0,1099.0
VLD,85.0,160.0,248.0,332.0,418.0,503.0,590.0,677.0,759.0,847.0,931.0,1013.0,1097.0,1178.0,1267.0,1352.0,1438.0,1523.0,1607.0,1695.0,1779.0,1867.0,1950.0,2035.0,2117.0,2195.0,2284.0,2365.0,2450.0,2536.0,2620.0,2693.0,2693.0,2693.0,2693.0,2693.0,2776.0,2853.0,2941.0,3027.0,3115.0,3200.0,3288.0,3377.0,3461.0,3548.0,3636.0,3723.0,3809.0,3887.0,3975.0,4060.0,4147.0,4231.0,4318.0,4406.0,4490.0,4579.0,4664.0,4753.0
VPS,377.0,703.0,1125.0,1551.0,1997.0,2520.0,3058.0,3545.0,3951.0,4358.0,4745.0,5151.0,5508.0,5834.0,6225.0,6605.0,6966.0,7340.0,7749.0,8120.0,8423.0,8709.0,8991.0,9296.0,9544.0,9749.0,10015.0,10263.0,10589.0,10924.0,11274.0,11584.0,11883.0,12200.0,12504.0,12801.0,13225.0,13660.0,14235.0,14818.0,15531.0,16353.0,17221.0,18035.0,18678.0,19303.0,19898.0,20448.0,20936.0,21375.0,22027.0,22668.0,23484.0,24474.0,25530.0,26450.0,27158.0,27852.0,28499.0,29080.0
WRG,59.0,112.0,174.0,231.0,291.0,351.0,413.0,475.0,534.0,592.0,649.0,707.0,765.0,823.0,884.0,944.0,1006.0,1065.0,1127.0,1188.0,1245.0,1305.0,1363.0,1420.0,1479.0,1532.0,1593.0,1653.0,1714.0,1773.0,1835.0,1895.0,1954.0,2014.0,2070.0,2129.0,2185.0,2238.0,2300.0,2359.0,2421.0,2481.0,2543.0,2604.0,2664.0,2725.0,2781.0,2840.0,2896.0,2952.0,3013.0,3072.0,3134.0,3194.0,3256.0,3316.0,3375.0,3434.0,3487.0,3545.0
WYS,0.0,0.0,0.0,0.0,0.0,51.0,104.0,158.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,214.0,265.0,323.0,380.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,439.0,490.0,552.0,611.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,674.0,726.0,788.0,847.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,929.0,981.0,1046.0,1104.0,1150.0,1163.0,1163.0,1163.0
XNA,733.0,1415.0,2264.0,3072.0,3868.0,4733.0,5637.0,6523.0,7419.0,8351.0,9142.0,9895.0,10258.0,10655.0,11129.0,11620.0,12151.0,12672.0,13170.0,13694.0,14201.0,14724.0,15168.0,15575.0,15981.0,16357.0,16815.0,17265.0,17739.0,18222.0,18641.0,19071.0,19474.0,19873.0,20259.0,20616.0,21623.0,22547.0,23579.0,24611.0,25690.0,26775.0,27804.0,28870.0,29850.0,30909.0,31944.0,32902.0,33914.0,34903.0,36081.0,37210.0,38387.0,39538.0,40695.0,41880.0,43120.0,44397.0,45573.0,46698.0
XWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,128.0,204.0
YAK,58.0,112.0,172.0,231.0,293.0,352.0,414.0,476.0,536.0,598.0,656.0,712.0,770.0,828.0,890.0,950.0,1010.0,1069.0,1127.0,1182.0,1242.0,1304.0,1361.0,1414.0,1462.0,1514.0,1573.0,1633.0,1695.0,1754.0,1815.0,1877.0,1933.0,1994.0,2051.0,2110.0,2168.0,2221.0,2281.0,2341.0,2403.0,2463.0,2525.0,2587.0,2647.0,2708.0,2762.0,2819.0,2869.0,2921.0,2983.0,3043.0,3104.0,3162.0,3222.0,3284.0,3344.0,3402.0,3456.0,3513.0
YNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
YUM,164.0,318.0,503.0,680.0,856.0,1024.0,1196.0,1366.0,1520.0,1697.0,1857.0,2031.0,2208.0,2373.0,2550.0,2724.0,2898.0,3065.0,3235.0,3402.0,3556.0,3727.0,3872.0,3990.0,4109.0,4218.0,4342.0,4462.0,4586.0,4705.0,4830.0,4948.0,5050.0,5169.0,5252.0,5366.0,5487.0,5596.0,5720.0,5840.0,5960.0,6075.0,6193.0,6307.0,6403.0,6524.0,6632.0,6742.0,6857.0,6965.0,7117.0,7296.0,7480.0,7636.0,7787.0,7934.0,8096.0,8275.0,8447.0,8651.0
